workerid,proliferate.condition,accuracy,category,cond,conj1,conj1_num,conj2,conj2_num,dataType,internal_node_id,item,response,rt,stimulus,text,time_elapsed,trial_index,trial_type,error
1672,Main,,irb,,,,,,,0.0-0.0,,0,18996,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,19000,0,html-button-response,
1672,Main,,instructions,,,,,,,0.0-1.0,, ,17298,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,36299,1,html-keyboard-response,
1672,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.0,51,['is'],,,"Lin %is,are% reviewing the project proposals.",42214,2,cloze,
1672,Main,,,SS,Hanako,S,George,S,Critical,0.0-2.0-0.1,4,['is'],,,"Either Hanako or George %is,are% repairing the truck engine.",55561,3,cloze,
1672,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.2,38,['are'],,,"These architects %is,are% designing the building's layout.",58572,4,cloze,
1672,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.3,44,['are'],,,"Those tailors %is,are% sewing the dresses.",64337,5,cloze,
1672,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.4,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",70676,6,cloze,
1672,Main,,,SP,John,S,those boys,P,Critical,0.0-2.0-0.5,1,['are'],,,"Either John or those boys %is,are% interviewing the movie star.",75804,7,cloze,
1672,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.6,54,['is'],,,"Zeynab %is,are% caring for the garden.",78769,8,cloze,
1672,Main,,,SP,Hasan,S,those volunteers,P,Critical,0.0-2.0-0.7,20,['are'],,,"Either Hasan or those volunteers %is,are% sorting the books.",82996,9,cloze,
1672,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.8,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",85652,10,cloze,
1672,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.9,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",90441,11,cloze,
1672,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.10,64,['is'],,,"Maria %is,are% producing the documentary film.",94015,12,cloze,
1672,Main,,,PP,these stylists,P,those designers,P,Critical,0.0-2.0-0.11,9,['are'],,,"Either these stylists or those designers %is,are% creating the fashion collection.",97379,13,cloze,
1672,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.12,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",100652,14,cloze,
1672,Main,,,SS,Hank,S,Pedro,S,Critical,0.0-2.0-0.13,24,['are'],,,"Either Hank or Pedro %is,are% taking care of the babies.",106881,15,cloze,
1672,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.14,68,['is'],,,"Liam %is,are% solving the mystery case.",109669,16,cloze,
1672,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.15,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",112333,17,cloze,
1672,Main,,,PP,those economists,P,those statisticians,P,Critical,0.0-2.0-0.16,12,['are'],,,"Either those economists or those statisticians %is,are% analyzing the market trends.",116351,18,cloze,
1672,Main,,,SP,Lisa,S,those children,P,Critical,0.0-2.0-0.17,5,['are'],,,"Either Lisa or those children %is,are% preparing dinner.",119801,19,cloze,
1672,Main,,,PS,those kids,P,Jimmy,S,Critical,0.0-2.0-0.18,18,['are'],,,"Either those kids or Jimmy %is,are% building the tree house.",122503,20,cloze,
1672,Main,,,PP,these housekeepers,P,those plumbers,P,Critical,0.0-2.0-0.19,6,['are'],,,"Either these housekeepers or those plumbers %is,are% fixing the leaking pipe.",125199,21,cloze,
1672,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.20,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",129395,22,cloze,
1672,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.21,50,['is'],,,"Mateo %is,are% organizing the charity event.",132138,23,cloze,
1672,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.22,62,['is'],,,"Carlos %is,are% painting the mural.",134855,24,cloze,
1672,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.23,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",137049,25,cloze,
1672,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.24,52,['is'],,,"Elias %is,are% leading the scientific research.",139781,26,cloze,
1672,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.25,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",142562,27,cloze,
1672,Main,,,PS,those farmers,P,Andy,S,Critical,0.0-2.0-0.26,22,['are'],,,"Either those farmers or Andy %is,are% tending to the crops.",154389,28,cloze,
1672,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.27,53,['is'],,,"Pedro %is,are% editing the academic journal.",157299,29,cloze,
1672,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.28,59,['is'],,,"Bill %is,are% planning the conference.",160157,30,cloze,
1672,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.29,67,['is'],,,"Lydia %is,are% tailoring the costumes.",162613,31,cloze,
1672,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.30,63,['is'],,,"Thomas %is,are% training at the sports center.",165077,32,cloze,
1672,Main,,,SS,Bill,S,Kim,S,Critical,0.0-2.0-0.31,17,['are'],,,"Either Bill or Kim %is,are% attending to the patients.",167295,33,cloze,
1672,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.32,56,['is'],,,"Peter %is,are% composing the annual report.",169975,34,cloze,
1672,Main,,,PS,these architects,P,Mateo,S,Critical,0.0-2.0-0.33,13,['are'],,,"Either these architects or Mateo %is,are% designing the building's layout.",174079,35,cloze,
1672,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.34,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",177075,36,cloze,
1672,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.35,58,['is'],,,"Alex %is,are% installing the security system.",179590,37,cloze,
1672,Main,,,SS,Harry,S,Ahmad,S,Critical,0.0-2.0-0.36,3,['are'],,,"Either Harry or Ahmad %is,are% investigating the crime scene.",181609,38,cloze,
1672,Main,,,SS,Alex,S,Noah,S,Critical,0.0-2.0-0.37,16,['are'],,,"Either Alex or Noah %is,are% recording the solar eclipse.",184405,39,cloze,
1672,Main,,,SS,Hossein,S,Elias,S,Critical,0.0-2.0-0.38,25,['are'],,,"Either Hossein or Elias %is,are% sketching the concept art.",186530,40,cloze,
1672,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.39,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",189501,41,cloze,
1672,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.40,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",191781,42,cloze,
1672,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.41,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",194414,43,cloze,
1672,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.42,73,['is'],,,"Hank %is,are% constructing the playground.",197018,44,cloze,
1672,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.43,49,['are'],,,"Those parents %is,are% taking care of the babies.",199472,45,cloze,
1672,Main,,,PS,these research assistants,P,Fatima,S,Critical,0.0-2.0-0.44,7,['are'],,,"Either these research assistants or Fatima %is,are% conducting the experiments.",202668,46,cloze,
1672,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.45,60,['is'],,,"Kim %is,are% cataloging the library collection.",205153,47,cloze,
1672,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.46,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",207896,48,cloze,
1672,Main,,,SS,Juan,S,Antonio,S,Critical,0.0-2.0-0.47,11,['are'],,,"Either Juan or Antonio %is,are% making the admission decisions.",209598,49,cloze,
1672,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.48,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",211790,50,cloze,
1672,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.49,43,['are'],,,"Those kids %is,are% building the tree house.",214794,51,cloze,
1672,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.50,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",217333,52,cloze,
1672,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.51,42,['are'],,,"Those nurses %is,are% attending to the patients.",219403,53,cloze,
1672,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.52,46,['are'],,,"Those painters %is,are% using the art studio.",221690,54,cloze,
1672,Main,,,PP,these paralegals,P,those lawyers,P,Critical,0.0-2.0-0.53,15,['are'],,,"Either these paralegals or those lawyers %is,are% handling the legal documents.",224662,55,cloze,
1672,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.54,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",227426,56,cloze,
1672,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.55,71,['is'],,,"Ellen %is,are% renovating the historic building.",230190,57,cloze,
1672,Main,,,PP,those secretaries,P,those editors,P,Critical,0.0-2.0-0.56,14,['are'],,,"Either those secretaries or those editors %is,are% proofreading the manuscripts.",234116,58,cloze,
1672,Main,,,SP,William,S,those students,P,Critical,0.0-2.0-0.57,2,['are'],,,"Either William or those students %is,are% drafting the important email.",236556,59,cloze,
1672,Main,,,SP,Sarah,S,those staff members,P,Critical,0.0-2.0-0.58,10,['are'],,,"Either Sarah or those staff members %is,are% writing the end-of-year report.",244740,60,cloze,
1672,Main,,,PP,these fashion designers,P,those tailors,P,Critical,0.0-2.0-0.59,19,['are'],,,"Either these fashion designers or those tailors %is,are% sewing the dresses.",248136,61,cloze,
1672,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.60,72,['is'],,,"Ali %is,are% cooking the festive meal.",250968,62,cloze,
1672,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.61,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",257612,63,cloze,
1672,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.62,45,['are'],,,"Those volunteers %is,are% sorting the books.",259876,64,cloze,
1672,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.63,48,['are'],,,"Those athletes %is,are% working out at the gym.",261608,65,cloze,
1672,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.64,55,['is'],,,"Emma %is,are% resolving the network issues",263972,66,cloze,
1672,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.65,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",266342,67,cloze,
1672,Main,,,SP,Ellen,S,those athletes,P,Critical,0.0-2.0-0.66,23,['are'],,,"Either Ellen or those athletes %is,are% working out at the gym.",269214,68,cloze,
1672,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.67,65,['is'],,,"Hasan %is,are% decorating the gallery.",271722,69,cloze,
1672,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.68,47,['are'],,,"Those farmers %is,are% tending to the crops.",273424,70,cloze,
1672,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.69,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",275618,71,cloze,
1672,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.70,70,['is'],,,"Joey %is,are% developing the game software.",278088,72,cloze,
1672,Main,,,SS,Melissa,S,Patrick,S,Critical,0.0-2.0-0.71,8,['are'],,,"Either Melissa or Patrick %is,are% fixing the wiring issues.",281752,73,cloze,
1672,Main,,,PP,those sculptors,P,those painters,P,Critical,0.0-2.0-0.72,21,['are'],,,"Either those sculptors or those painters %is,are% using the art studio.",284270,74,cloze,
1672,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '33', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'Yes', 'education': 'Graduated college', 'other-language': ''}",33334,,,317640,75,survey,
1672,Main,,thanks,,,,,,,0.0-4.0,,0,1589,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,319230,76,html-button-response,
1635,Main,,irb,,,,,,,0.0-0.0,,0,28520,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,28524,0,html-button-response,
1635,Main,,instructions,,,,,,,0.0-1.0,, ,10733,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,39257,1,html-keyboard-response,
1635,Main,,,PP,those astronomers,P,these photographers,P,Critical,0.0-2.0-0.0,16,['are'],,,"Either those astronomers or these photographers %is,are% recording the solar eclipse.",51373,2,cloze,
1635,Main,,,SP,Andy,S,those farmers,P,Critical,0.0-2.0-0.1,22,['are'],,,"Either Andy or those farmers %is,are% tending to the crops.",58605,3,cloze,
1635,Main,,,PP,those carpenters,P,those kids,P,Critical,0.0-2.0-0.2,18,['are'],,,"Either those carpenters or those kids %is,are% building the tree house.",62742,4,cloze,
1635,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.3,38,['are'],,,"These architects %is,are% designing the building's layout.",68048,5,cloze,
1635,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.4,68,['is'],,,"Liam %is,are% solving the mystery case.",70939,6,cloze,
1635,Main,,,PP,those managers,P,those staff members,P,Critical,0.0-2.0-0.5,10,['are'],,,"Either those managers or those staff members %is,are% writing the end-of-year report.",75616,7,cloze,
1635,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.6,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",78521,8,cloze,
1635,Main,,,SP,Thomas,S,those tailors,P,Critical,0.0-2.0-0.7,19,['are'],,,"Either Thomas or those tailors %is,are% sewing the dresses.",81675,9,cloze,
1635,Main,,,SS,Lisa,S,George,S,Critical,0.0-2.0-0.8,5,['is'],,,"Either Lisa or George %is,are% preparing dinner.",90705,10,cloze,
1635,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.9,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",94593,11,cloze,
1635,Main,,,SP,Hanako,S,those mechanics,P,Critical,0.0-2.0-0.10,4,['are'],,,"Either Hanako or those mechanics %is,are% repairing the truck engine.",98773,12,cloze,
1635,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.11,54,['is'],,,"Zeynab %is,are% caring for the garden.",101494,13,cloze,
1635,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.12,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",104212,14,cloze,
1635,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.13,52,['is'],,,"Elias %is,are% leading the scientific research.",106897,15,cloze,
1635,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.14,47,['are'],,,"Those farmers %is,are% tending to the crops.",108479,16,cloze,
1635,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.15,53,['is'],,,"Pedro %is,are% editing the academic journal.",110720,17,cloze,
1635,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.16,44,['are'],,,"Those tailors %is,are% sewing the dresses.",112330,18,cloze,
1635,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.17,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",115852,19,cloze,
1635,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.18,64,['is'],,,"Maria %is,are% producing the documentary film.",118361,20,cloze,
1635,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.19,70,['is'],,,"Joey %is,are% developing the game software.",120774,21,cloze,
1635,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.20,63,['is'],,,"Thomas %is,are% training at the sports center.",123100,22,cloze,
