experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	acl:relcl	Use our expertise to help you find a Christian boarding school closest to Helotes, Texas that will provide your teen with the help and mentoring he or she needs, and within your budget.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a school or organization	invests	invest	Sing	invest	csubj	It is advisable that a school or organization invests in a voltage stabilizer and/or inverter if there is a known problem with electricity or power supply.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	3	Sing	Not Pronoun	they or their company	do	do	Plur	do	acl:relcl	Each attendee is asked to tell the group who they are, what they or their company do, and at that time can quickly pass around any additional materials that augment their introduction.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	HIV or Human Immunodeficiency Virus	is	be	Sing	lentivirus	cop	HIV or Human Immunodeficiency Virus is a lentivirus (a subgroup of retrovirus) that causes HIV infection and over time acquired immunodeficiency syndrome (AIDS) (see Wikipedia) .	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your hidden motives or expectations	are	be	Plur	what	cop	What are your hidden motives or expectations?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Povitica , or Croatian walnut bread ,	is	be	Sing	favorite	cop	Povitica, or Croatian walnut bread, is a nostalgic favorite of many Eastern Europeans and their descendants.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the authorities or ticketing agents	take	take		take	ccomp	I am hoping for the authorities or ticketing agents to take actions avian at these scalpers.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	no injuries or property damage	has	have	Sing	result	aux	Four consumer complaints have been filed but no injuries or property damage has resulted so far.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	like	like		like	acl	If you just seem to get a good grasp on what he or she valor like in a wine gift shopping basket then get a international wine gift carrier.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The possibility of winning or the excitement of coming to a spend limit to win an unconditional present	brings	bring	Sing	bring	root	The possibility of winning or the excitement of coming to a spend limit to win an unconditional present brings the component of play or rivalry, which is a solid main thrust for obtaining.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a rider ’s address or name	changes	change	Sing	change	advcl	If a rider’s address or name changes, the rider should contact Green Bay Metro to update this information.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the lift or the vehicle	is	be	Sing	motion	cop	Due to the high center of gravity of scooter-type mobility aids and the recommendation by scooter manufacturers, Green Bay Metro recommends that riders not be seated on the scooter either while the lift or the vehicle is in motion.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A day out or even a short trip to the grocery store	requires	require	Sing	require	root	A day out or even a short trip to the grocery store requires a little planning and a lot of preparation.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	milk or formula	has	have	Sing	have	advcl	Your baby is now getting more nutrition and vitamins than milk or formula has to offer.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Our Shampoos or Leave - In Conditioning Sprays	DO	do	Plur	contain	aux	No. Our Shampoos or Leave-In Conditioning Sprays DO NOT contain parabens, sulfates, phosphates or other harsh chemical ingredients.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	repression or transcription of structural genes	occur	occur	Plur	occur	acl:relcl	Operon consists of structural genes and the promoter where in the presence of co repressor repression or transcription of structural genes occur and in the absence of the latter transcription of structural genes occur.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your factory or garage	is	be	Sing	use	aux	If you are doing so, then you have to require certificates from the authorities that state your factory or garage is to use again.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Coffee or tea on your deck greeted by the morning sun and million dollar view	brings	bring	Sing	bring	root	Coffee or tea on your deck greeted by the morning sun and million dollar view brings a smile ear to ear and is your reward for working hard all year!	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Straight legged , shorts or skirts with frill , holes or a ripped up appeal	is	be	Sing	look	cop	Straight legged, shorts or skirts with frill, holes or a ripped up appeal is a great look for summer.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a leaky copper pipe or dripping tap	does	do	Sing	let	aux	If around midnight or in the time of the school holidays a leaky copper pipe or dripping tap does not let you sleep, call us as we are open Twenty-four hours a day seven days a week in Sutton SM5.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	is	be	Sing	play	aux	And all because your son or daughter isn't playing."	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	anxiety or worry	kicks	kick	Sing	kick	advcl	When anxiety or worry kicks in, we often end up feeling the effect of it.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	outgrows	outgrow	Sing	outgrow	advcl	A number of treatment approaches can help your child stay dry until he or she outgrows the problem.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an American town or city	drops	drop	Sing	drop	acl	It seems as though every time an American town or city drops the added fluoride chemicals from its water supply, the dinosaur media comes out with its usual talking points about how water fluoridation is one of the greatest public health interventions ever granted by the government to its minions, and that without added fluoride chemicals, everyone’s teeth would rot right out of their heads.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	He or she	goes	go	Sing	go	root	He or she then goes on to say that cities that fluoridate their water supplies are simply topping off fluoride levels to reach this so-called “optimal” range, making no differentiation between natural fluoride and chemical fluorides like hexafluorosilicic acid and sodium hexafluorosilicate.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Almost every jeweller or jewellery student	has	have	Sing	work	aux	Almost every jeweller or jewellery student has worked on earrings at some point.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your family member	wishes	wish	Sing	wish	advcl	*If you or your family member wishes to use your own physician, he/she will need to be credentialed through the facility.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	makes	make	Sing	make	advcl	The technician will ask your permission before he or she makes any changes to your machine.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	IPL or intense pulsed light laser therapy	is	be	Sing	form	cop	IPL or intense pulsed light laser therapy is a form of skin resurfacing developed to improve the appearance of skin while reducing the signs of aging.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a break or a sprain	heals	heal	Sing	heal	advcl	I refuse to be one of those people who's driven to work every day while a break or a sprain heals.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your business or brand	needs	need	Sing	need	acl:relcl	So you finally created the website that your business or brand needs to market globally, but nobody is clicking on your site and the phone never rings.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my dog or cat	requires	require	Sing	require	advcl	How do I know when my dog or cat requires treatment?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your product or service	requires	require	Sing	require	advcl	Additionally, if your product or service requires in-depth technical training, or if telemarketers will need direct communication with decision makers, in-house makes sense.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or business	has	have	Sing	have	ccomp	If you suspect that your home or business has a mold problem, SERVPRO of Scripps Ranch / Mira Mesa / Rancho Penasquitos has the training, equipment, and expertise to handle the situation.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a riff , or a way to play a certain phrase	pops	pop	Sing	pop	conj	Whether or not you write songs, there are times you might be noodling on your or just plain thinking, and suddenly, out of nowhere, a riff, or a way to play a certain phrase pops in your mind.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Superman — or an actor dressed as him —	recites	recite	Sing	recite	root	Superman — or an actor dressed as him — recites these lines in a video Mike Kelley made in 2005 (called, appropriately, Superman Recites Selections From The Bell Jar and Other Works by Sylvia Plath).	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The " Sudarshan - Chakra " or beautiful discus , which spins around the index finger of the Goddess , while not touching it	signifies	signify	Sing	signify	root	The "Sudarshan-Chakra" or beautiful discus, which spins around the index finger of the Goddess, while not touching it, signifies that the entire world is subservient to the will of Durga and is at her command.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either Apple or Google	slip	slip	Plur	slip	advcl	But even if it doesn’t seize a larger piece of the market-pie, Microsoft can remain a potential irritant to Apple and Google even as they continue to battle with each other; and if either Apple or Google slip up in some way, Microsoft will be there to fill at least a portion of the result vacuum.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	represents	represent	Sing	represent	acl:relcl	We're often persuaded to accept the "truth" of an argument based on the credibility of a speaker or the organization he or she represents.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	losses or gains	arent	arent	Plur	deal	cop	Other subfields are not in such a precarious situation, so losses or gains arent such a big deal.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that number or group of numbers	coming	come		come	acl	When the wheel is spun, if the ball lands on a number in one of the areas you have placed a bet, you will receive appropriate winnings based on the odds of that number or group of numbers coming up.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a contractor or his employee ( s )	get	get	Plur	get	advcl	If a contractor or his employee(s) get hurt on your property and they do not carry general liability and workers compensation insurance you as the property owner could be held responsible.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Emotionally out of control conversations ( or monologues )	start	start	Plur	start	root	Emotionally out of control conversations (or monologues) start with one person injecting an emotion into their conversation partner.	c4-train.00001-of-01024_parsed_xaa.conllu
