experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	3	Plur	Not Pronoun	they or their relatives	have	have	Plur	lose	aux	Janna is particularly interested in advising clients when they or their relatives have lost mental capacity and an application to the Court of Protection is needed to enable another person to deal with their affairs.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The last player or team standing	wins	win	Sing	win	root	The last player or team standing wins, their screens displaying “#1 Victory Royale!” in bright, bold letters – the only award they receive.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Wilstermann or Royal Pari	score	score	Plur	score	advcl	So when Wilstermann or Royal Pari score you will be able to watch the goal a couple of minutes later on this page.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Any product replacement or refund	is	be	Sing	discretion	cop	Any product replacement or refund is at the discretion of LC Foods.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your whole house or company	needs	need	Sing	need	acl:relcl	We are as invested in this as you are and will make sure your system provides you with the power and energy your whole house or company needs.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	your academic record or other achievements	stand	stand	Plur	stand	acl:relcl	To increase your chances of getting a merit-based scholarship, you should apply to schools where your academic record or other achievements stand out.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Voodoo or Vodou	is	be	Sing	tradition	cop	Voodoo or Vodou is a magical tradition that originated in Africa.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the mambo or the houngan	is	be	Sing	one	cop	In more complex rituals the mambo or the houngan is the one performing the rite and falls into a trance as the power of the Lwa starts to channels itself to the practitioner.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	becomes	become	Sing	become	root	Once a person becomes a subject of a love spell, he or she becomes linked to you in a temporary or even in a permanent manner.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Each college or school within Mercer University	offers	offer	Sing	offer	root	Each college or school within Mercer University offers a wide variety of majors.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Attempts at camouflaging transgressions or refusal to comply with EABP sanctions	are	be	Plur	grounds	cop	Attempts at camouflaging transgressions or refusal to comply with EABP sanctions are also grounds for immediate exclusion.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a modern planter or a contemporary planter style	does	do	Sing	fit	aux	If a modern planter or a contemporary planter style doesn't fit your site or home - these commercial grade outdoor planters could be ideal.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	person	cop	Rhode Island law dictates that authorities in any city or town "shall" issue a license or permit to carry a loaded handgun to a person 21 or older "if it appears that the applicant has good reason to fear an injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be so licensed."	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	What rule or reasoning	exists	exist	Sing	exist	root	What rule or reasoning exists to prove the right answer?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a satellite or planet	accretes	accrete	Sing	accrete	acl	Let us make the assumption (which later turns out to be unrealistic in certain respects) that a satellite or planet accretes by direct capture of grains.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a grain or a pinch of spice	makes	make	Sing	make	root	Regardless of size, a grain or a pinch of spice makes the taste totally different.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a member of your family	suffer	suffer	Sing	suffer	advcl	Additionally, if you or a member of your family suffer from any respiratory conditions such as asthma, it can be greatly exacerbated due to mold exposure.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the doors or windows installed in your home	Are	be	Plur	trouble	aux	Are the doors or windows installed in your home troubling you, like are they getting jammed or sticky?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no man in your life or in Hollywood	has	have	Sing	say	aux	"I'd like to tell the women in this room a few things I am guessing no man in your life or in Hollywood has ever said to you lately, or in combination: I am sorry.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	wins	win	Sing	win	root	If the player figures out the word or words first, he or she wins.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Pencil pines or Mediterranean Cypress	is	be	Sing	conifer	cop	Pencil pines or Mediterranean Cypress is an evergreen conifer.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	what characteristic or spiritual trait	runs	run	Sing	run	root	But what characteristic or spiritual trait runs through each of these men?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	government or philanthropy	pick	pick	Plur	pick	parataxis	Isabel Sawhill says there are three ways to make college more affordable: government or philanthropy pick up more of the cost; borrow the money; improve the productivity of the sector “so that students learn as much (or more) but at a lower (or the same) cost.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your child or teenager	suffers	suffer	Sing	suffer	advcl	If your child or teenager suffers from anorexia nervosa, bulimia nervosa, or another eating disorder, you might qualify for Social Security Disability (SSD) benefits on the child’s behalf.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	ccomp	If dyscalculia is your child’s only condition—meaning he or she has an IQ within the normal range and no diagnosis of ADHD or any other learning disability—your best chance to receive SSI comes under this listing.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	receives	receive	Sing	receive	acl:relcl	We would need to provide extensive medical evidence attesting to the extent of your child’s condition and the treatment he or she receives for it.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Wheel of the Year ( or the equivalent in your path )	Does	do	Sing	work	aux	2. Does the Wheel of the Year (or the equivalent in your path) work for you?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	corn starch or talcum powder	does	do	Sing	remove	aux	Treat suede leather with vinegar if corn starch or talcum powder doesn't remove the grease.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a chat message or new email	arrives	arrive	Sing	arrive	advcl	These are HTML5 desktop notifications which display pop-ups whenever a chat message or new email arrives.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a pensioner or a beneficiary	dies	die	Sing	die	advcl	When a pensioner or a beneficiary dies, pension payments must be stopped immediately following the date of death, regardless of whether or not benefits are due to a spouse, beneficiary or estate.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A catch feature -- or baseline --	is	be	Sing	type	cop	A catch feature -- or baseline -- is any type of natural or man-made feature that lies across your route, such as a road, powerline or river, which can be effectively used to tell you you've gone too far and missed your destination.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	These tombs , or Domus de Janas , comprising one or more chambers or corridors cut into the rock ,	are	be	Plur	period	cop	These tombs, or Domus de Janas, comprising one or more chambers or corridors cut into the rock, are from the late Neolithic period.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Personal Pronoun	Janet Yellen or anyone else	says	say	Sing	say	acl:relcl	really care what Janet Yellen or anyone else says…	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Amazon AWS or Microsoft Azure	have	have	Plur	have	root	Amazon AWS or Microsoft Azure for instance have millions of subscribers.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the hero or heroine	standing	stand		stand	ccomp	You can imagine the hero or heroine standing, fist punching the air, defiant in the face of seemingly overwhelming odds.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the sky , or your wallet	is	be	Sing	limit	cop	5. The Mary Poppins; Amount of time killed: the sky, or your wallet, is the limit!	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	wishes	wish	Sing	wish	acl:relcl	At some point during the proceeding, the Court will require the accused to make an election of the mode of trial he or she wishes to have.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	jobs or transformations	call	call	Plur	call	advcl	When jobs or transformations call other jobs or transformations, that relationship is also captured.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your visitors	have	have	Plur	have	advcl	If you or your visitors have any questions about your care, please wait until the meal service is over.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the steak or meat	reaches	reach	Sing	reach	ccomp	When the sensor detects the steak or meat reaches the set temperature the Apple iPhone iOS or Android WiFi mobile app will send push notifications and sound pocket alarm to take meat from gas or charcoal BBQ, smoker or oven.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Personal Pronoun	a celebrity or someone part of a larger respected entity	makes	make	Sing	make	advcl:relcl	Its more than a racial favoritism here its similar to when a celebrity or someone part of a larger respected entity makes a mistake its simply a mistake in their young lives.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Short quotes or facts as status	gets	get	Sing	get	root	Short quotes or facts as status gets great shares on facebook.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	3	Sing	Not Pronoun	they or co-worker	is	be	Sing	become	aux	Symptoms can arise quickly so it’s also important to train your workers so they also monitor themselves and their co-workers and empower them to notify a supervisor and take the appropriate steps if they feel they or co-worker is becoming ill.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	its charge or treasure cache	is	be	Sing	danger	cop	There is a 60% should the Supreme Intelligence deem it that it will gate in another sentry unit should the first deem that its charge or treasure cache is in danger.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	finds	find	Sing	find	acl:relcl	A person with reading disabilities visits the page ( ) My Settings and specifies the combination of fonts, colors, line-spacing, etc. that he or she finds most comfortable.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	role performance or failure with their own venture	is	be	Sing	judgment	cop	They understand that role performance or failure with their own venture is not a judgment of them as an individual.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	what , or who ,	is	be	Sing	call	aux	But if the story, the traditions, and the “spirituality” of Passover and Easter draw your heart and fill it with love, then consider looking deeper within them to see what, or who, is truly calling you.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	aggression or depression	runs	run	Sing	run	appos	"We generally have some ideas: for example, that aggression or depression runs in certain families, and now I can actually see whether this is true or not."	c4-train.00001-of-01024_parsed_xac.conllu
