experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	a company ’s paper time cards or antiquated punch clock	show	show	Plur	show	advcl	At times, the business case for a time and attendance system, does not become apparent until a company’s paper time cards or antiquated punch clock show their inherent flaws.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that high - flying young manager or ambitious pro	has	have	Sing	move	aux	More often than not, though, long after that high-flying young manager or ambitious pro has moved on to further their career (if they were footballers we’d call them mercenaries), it will be left to the members to pick up the pieces and breathe new life into the club.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	giant " Wind Mills " or wind turbines	are	be	Plur	use	aux	And giant "Wind Mills" or wind turbines are using the very same process, when wind blows, turbines are rotating.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	You or Anyone Else reading this	have	have	Plur	have	advcl	If You or Anyone Else reading this have will, ability and resources, I may advice You to make this engine type and use it.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Logitech or Microsoft	are	be	Plur	bet	cop	I'm thinking Logitech or Microsoft are my best bet.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the logitech mx518 or the microsoft intellimouse 3.0	are	be	Plur	recommendation	cop	the logitech mx518 or the microsoft intellimouse 3.0 are my recommendations.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or your loved one	ends	end	Sing	end	advcl	If you or your loved one ends up in the county jail, you have to quickly find the funds to bail yourself, your friend, or your family member out.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A poorly recorded video or a presenter with an annoying voice	is	be	Sing	off	cop	A poorly recorded video or a presenter with an annoying voice is an instant turn-off.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	such individuals or entities	remain	remain	Plur	remain	advcl	Individuals or entities who have received Adaptations or Collections from You under this Licence, however, will not have their Licences terminated provided such individuals or entities remain in full compliance with those Licences.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Chronic rejection or chronic allograft failure	refers	refer	Sing	refer	root	Chronic rejection or chronic allograft failure refers to a progressive loss of kidney function that may take several months or even years.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Every living animal or person	is	be	Sing	threat	cop	Every living animal or person is a potential threat, and when we can’t read their intentions, it can make us uncomfortable… unless we are equally or more of a threat to them.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a cat or rooster	has	have	Sing	have	advcl	Kona doesn’t obey Carole when a cat or rooster has the dog’s attention.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	what word or vision	is	be	Sing	bubble	aux	Then decipher what word or vision is bubbling up in you.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Paid Time Off ( or PTO for short )	means	mean	Sing	mean	root	Paid Time Off (or PTO for short) means paid leave time accrued by an employee.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your flight or train	departs	depart	Sing	depart	advcl	1) If your flight or train departs from the city before 9:00 am or after 11:00 pm, and arrives at the city before 8:00 am or after 10:00 pm, extra charge US$10 will be added to each car transfer.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	golf or skiing	is	be	Sing	thing	cop	If golf or skiing is your thing, then you’re in luck because The Wentworth is near facilities that provide a range of outdoor activities.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your children	want	want	Plur	want	advcl	If you or your children want to learn how to surf then you definitely need lessons from Molli!	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your company	is	be	Sing	face	aux	If you or your company is facing legal action, let our highly respected and experienced trial attorneys be a powerful partner to protect your interests.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	parents and / or carers	wish	wish	Plur	wish	advcl	Children may bring breakfast with them if parents and/or carers wish.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	parents and / or carers	wish	wish	Plur	wish	advcl	Children may bring breakfast with them if parents and/or carers wish.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	fear or anger in any quantity	enhances	enhance	Sing	enhance	acl	The truth of the matter is that there is absolutely no evidence that fear or anger in any quantity enhances complex mental activity and there is plenty of evidence that it interferes with it.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	teach	aux	It takes some time to learn the particular gratification of giving another the ungrudging, even admiring, acknowledgment that he or she has taught me something.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	EPDM or TPO	costs	cost	Sing	cost	conj	Popular for commercial purposes, it costs between $3.50 to $7.50 a sq-ft for EPDM or TPO costs between $3.50 and $6.50.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	HHS embroidered Death Panel hospital scrubs or an EPA Climate Change tie and handkerchief sets made of hemp	are	be	Plur	couple	cop	HHS embroidered Death Panel hospital scrubs or an EPA Climate Change tie and handkerchief sets made of hemp are a couple of things that come to mind.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A parent or primary caregiver	serves	serve	Sing	serve	root	A parent or primary caregiver serves as a "buffer" for such stress, and "separation robs children of that buffer."	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Some companies or manufacturers today	claim	claim	Plur	claim	root	Some companies or manufacturers today claim that their infrared saunas have low EMF levels but the truth is, they are lying.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Persistence or tenacity	is	be	Sing	item	cop	Persistence or tenacity is another helpful item to place upon your shelf when you are stocking the pantry.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	whatever festival or event	is	be	Sing	happen	aux	Little and Satchel have embraced Mount Holly’s small-town vibe and offer specials all year to match whatever festival or event is happening at that time, and you can find live music downstairs regularly.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	products or packaging with hologram stickers	gives	give	Sing	give	root	Based on research, products or packaging with hologram stickers gives a higher value.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a feeling or experience	has	have	Sing	have	acl:relcl	The intensity and level of emotional charge that a feeling or experience has, often matches the level of self growth and change that can manifest from it.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hip joint replacement or total hip replacement	is	be	Sing	surgery	cop	Hip joint replacement or total hip replacement is surgery to replace all or part of the hip joint with an artificial device to restore joint movement (prosthesis).	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	de anonymous frighten or wha	make	make		make	advcl	Seems like de anonymous frighten or wha to make such a comment !	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	USAC and / or the WSBA	are	be	Plur	do	aux	Do you have questions about what USAC and/or the WSBA are doing to adapt to the changing landscape of competitive cycling in our region?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your cash flow statement or budget	is	be	Sing	basis	cop	You can look at your personal income statement in the same manner as your cash flow statement—however it is on a 12 month or annual basis, whereas your cash flow statement or budget is on a monthly basis.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	figure	cop	For example, a patient may believe that he or she is an historical figure or that someone has placed a transmitter in his or her brain....	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your chapter or state organization	has	have	Sing	have	advcl	After your chapter or state organization has a policy, you will want to see if you can get others to help you turn the policy into law.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A masterfully crafted melody or drum beat	has	have	Sing	have	root	A masterfully crafted melody or drum beat has the power to stick with a listener for decades.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Wise buyers or lessees	understand	understand	Plur	understand	root	Wise buyers or lessees understand the importance of performing their due diligence when buying or leasing a building.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	All operations or business activity	requires	require	Sing	require	root	All operations or business activity requires liability insurance.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A slave or righteousness	is	be	Sing	slave	cop	A slave or righteousness is not really a slave.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	parataxis	To be useful to policy-makers an academic must be a pragmatic idealist: he or she needs to have a concept of the big ideal, in order to give a sense of where to go, in the full knowledge that one will reach there by incremental, pragmatic steps.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Bogolan , or bògòlanfini	means	mean	Sing	mean	root	Bogolan, or bògòlanfini means made from mud in the Bambara language and has become the national symbol of Mali.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	Is	be	Sing	fan	cop	Is your son or daughter a fan of video games?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the time or completion	improves	improve	Sing	improve	ccomp	Run the drill again to see if the time or completion improves.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The love story or the chemistry between leads	does	do	Sing	work	aux	The love story or the chemistry between leads doesn’t work well and poor placement of songs only makes it much more annoying.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	1	you or I	know	know	Sing	know	advcl	Refused has influenced more bands than you or I even know.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	this Appealing wet bar ideas for basement or fresh bar top ideas basement	is	be	Sing	collection	cop	Posted at 24 June 2017 and written by Latasha, this Appealing wet bar ideas for basement or fresh bar top ideas basement is a collection of photos that inspire you decoration ideas.	c4-train.00002-of-01024_parsed_xab.conllu
