experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	five chambered cairns or Entrance Graves , aligned NE - SW	lie	lie	Plur	lie	root	A little to the north of Castle Down on the southern slope of Tregarthen Hill, on the north of Tresco, Isles of Scilly lie five chambered cairns or Entrance Graves, aligned NE-SW.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	buy	aux	When a prospect walks through the door and is contemplating joining your club, he or she is not buying the spin classes, the pin-loaded machines or the spa and sauna.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Homelessness or Incarceration	is	be	Sing	treatment	cop	Homelessness or Incarceration is NOT treatment.	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Political changes or economic instability in the country where the investments are made	affects	affect	Sing	affect	root	Political changes or economic instability in the country where the investments are made affects the yield of MFs.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Personal Pronoun	something or someone	makes	make	Sing	make	advcl	The most important thing we want you to know is that if something or someone makes you feel uncomfortable at one of our events, no matter how minor it seems, you can report it to us.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A car ( or automobile )	is	be	Sing	car	cop	A car (or automobile) is a wheeled car made use of for transport.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	|A car ( or auto )	is	be	Sing	vehicle	cop	|A car (or auto) is a wheeled electric motor vehicle used for transport.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	0.1 ( or less )	means	mean	Sing	mean	root	0.1 (or less) means that the element will be zoomed out.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your site or blog site	takes	take	Sing	take	advcl	Your client will never like to squander their time on your web page if your site or blog site takes few extra seconds to completely pack.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your website or blog site	takes	take	Sing	take	advcl	Your client will never like to lose their time on your page if your website or blog site takes few extra secs to completely load.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	the top foot or so	facing	face		face	advcl	The fence that is put up around garden areas needs to be approximately four feet high, with the top foot or so facing outward and away from the garden.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	Provided the victim reaches hospital before serious illness has developed, he or she has an excellent chance of recovery.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Zaventem , or Brussels Airport as it prefers to be called ,	is	be	Sing	airport	cop	Zaventem, or Brussels Airport as it prefers to be called, is the main international airport but Liege Airport (LGG) in the east is rapidly becoming its equal especially where the movement of cargo is concerned.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or business	has	have	Sing	have	advcl	If your home or business has a mold problem, we can inspect and assess your property and use our specialized training, equipment, and expertise to remediate your mold infestation.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	AdWords or Overture ( yahoo )	is	be	Sing	get	aux	Also If I find that AdWords or Overture(yahoo) is getting pretty competitive…	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the staff or even medical research	keep	keep		keep	conj	My outlook is that some providers think things should move faster or be cheaper to meet their cost objectives and in some areas the staff or even medical research cant keep up to the providers expectations.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Brightline ( or is it Virgin Trains USA now ? )	has	have	Sing	have	root	Brightline (or is it Virgin Trains USA now?) has special trains you can take down running all weekend.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	such an individual or group	chooses	choose	Sing	choose	advcl	The group unequivocally pointed that the ethnic nationality is not part of the Biafra agitation believing that every Nigerian citizen has the constitutional right to freely live where ever such an individual or group so chooses within the ambit of our laws and in the interest of peace and security.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that office or conference hall	have	have		have	csubj	It’s time for that office or conference hall to have a face lift.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	each and every Sierra Leonean – or at least the vast majority –	wants	want	Sing	want	ccomp	Thus, I am pretty sure each and every Sierra Leonean – or at least the vast majority – wants successive governments to succeed, so that sustainable development can prevail in our beloved country.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The sleds , or sliding drawers , that hold a server or RAID device in the rack	have	have	Plur	have	ccomp	The sleds, or sliding drawers, that hold a server or RAID device in the rack have shock feet, or a cushion, to also dampen vibration, noted Michael Joyce, product manager.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	4×4 - inch photos or a 4×6 - inch photos cut down to 4×5 - inch	works	work	Sing	work	root	(4×4-inch photos or a 4×6-inch photos cut down to 4×5-inch works best)	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your organization or industry	gain	gain		gain	acl	Guest lecturers and class presentations are an important element of a CSUDH education, and provide a great opportunity for your organization or industry to gain exposure, while providing a strong educational component for students.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	likes	like	Sing	like	acl:relcl	Everyone undoubtedly has one or even more magazines that he or she likes to read.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Fairfield County Overdose Response Team , or Project FORT	is	be	Sing	launch	aux	The Fairfield County Overdose Response Team, or Project FORT, is launching its expansion on October 10.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	No magic cures or new scientific pharmaceutical products	exist	exist	Plur	exist	root	No magic cures or new scientific pharmaceutical products exist that will solve all of your Sherwood Park weight issues.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	wishes	wish	Sing	wish	acl:relcl	This involves independence, self-reliance, and the patient's right to make decisions about his or her life, including decisions about the treatments he or she wishes to receive.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	knows	know	Sing	know	acl:relcl	Until your child reaches the age when he or she knows how to drive and can help you tinker with your motor, go-karting can fill the void.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Weather or Climate	is	be	Sing	part	cop	1. INTRODUCTION Weather or Climate is important part of human life.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or a loved one	has	have	Sing	receive	aux	If you or a loved one has received a diagnosis for sleep apnea, it’s time to seek out the relief you deserve with a removable oral appliance.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your users	experience	experience	Plur	experience	acl:relcl	The GWS-Desk Emergency Assist provides you with Immediate Remote Assistance (Help-Desk) on a web site with which you or your users experience problems or difficulties.	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	whose purposes or behaviour	contradict	contradict	Plur	contradict	acl:relcl	Changes to the Public Information Act and the Municipal Power of Attorney, which entered into force on 1st January 2017, means that “associations whose purposes or behaviour contradict and undermine democracy and fundamental freedoms and human rights …” should not be able to rent public or municipal venues.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Whether or not a graphic card or a part of the motherboard	is	be	Sing	part	cop	Whether or not a graphic card or a part of the motherboard, the display adapter is the part of your computer that interprets video signal.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Linux distro or distribution	is	be	Sing	system	cop	A Linux distro or distribution is an working system constructed on prime of the freely distributed Linux kernel.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Nicolas Sarkozy -- or Barack Obama --	is	be	Sing	one	cop	Why change a President in Cameroon if Nicolas Sarkozy --or Barack Obama-- is the one calling the shots for Cameroon ?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	every complaint or suggestion you make	helps	help	Sing	help	advcl	We would like to hear from you because every complaint or suggestion you make helps us to serve you better.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	The INA or other applicable regulations	do	do	Plur	provide	aux	The INA or other applicable regulations do not provide for the definition of “the national interest”.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Our addiction to plastic – or rather the horticultural industry ’s dependence on it –	means	mean	Sing	mean	root	Our addiction to plastic – or rather the horticultural industry’s dependence on it – means that whenever you buy a plant, it comes with a side order of plastic pot.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	VLSI or Very Large Scale Integration	is	be	Sing	design	cop	VLSI or Very Large Scale Integration is all about Integrated Design.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Personal Pronoun	Smart watch or what most people call , ‘ wearable tech ’	is	be	Sing	something	cop	Smart watch or what most people call, ‘wearable tech’ is something which was considered as an impossible piece of tech until we were actually shown one.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your schools or extracurricular groups	do	do	Plur	have	aux	Teachers, do your schools or extracurricular groups have a theatre arts program?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Bi- Color Red & Yellow Glory Lily – or Gloriosa Rothschildiana if you prefer –	is	be	Sing	climber	cop	The Bi-Color Red & Yellow Glory Lily – or Gloriosa Rothschildiana if you prefer – is a showy exotic climber that originates in the lush, warm climates of India and South Africa.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	live	aux	Hillary is considered a carpetbagger in New York which means "a political candidate who runs for office in a place where he or she has lived only for a short time."	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Grand Affair or Gavroche	qualify	qualify	Plur	qualify	ccomp	Time will tell if Grand Affair or Gavroche qualify for Saturday night’s $100,000 WCHR Peter Weatherill Hunter Spectacular by winning champion or reserve in their division (Colvin won the class as a junior three years in a row).	c4-train.00001-of-01024_parsed_xab.conllu
